collection_id,collection_name,doi,published_at,dataset_id,dataset_version_id,cell_count,species,tissue,disease,assay,suspension,matched_cell_types,all_cell_types,assets,collection_url
cee845e3-ec04-4781-9e2a-28734bb4f7ba,HTAN CHOP - Longitudinal single-cell multiomic atlas of high-risk neuroblastoma reveals chemotherapy-induced tumor microenvironment rewiring,10.1038/s41588-025-02158-6,2025-04-17T15:37:03+00:00,afae4675-434d-4e89-b5ce-2854c9dc38a3,c477b5ea-3848-49f2-96a3-bbbcc95a3e14,372619,Homo sapiens,abdomen|adrenal gland|cervical lymph node|chest|liver|lymph node|neck,neuroblastoma,10x 3' v3,nucleus,Schwann cell,B cell|Schwann cell|T cell|cortical cell of adrenal gland|dendritic cell|endothelial cell|fibroblast|hepatocyte|kidney cell|macrophage|neuroblast (sensu Vertebrata),https://datasets.cellxgene.cziscience.com/c477b5ea-3848-49f2-96a3-bbbcc95a3e14.h5ad,https://cellxgene.cziscience.com/collections/cee845e3-ec04-4781-9e2a-28734bb4f7ba
cee845e3-ec04-4781-9e2a-28734bb4f7ba,HTAN CHOP - Longitudinal single-cell multiomic atlas of high-risk neuroblastoma reveals chemotherapy-induced tumor microenvironment rewiring,10.1038/s41588-025-02158-6,2025-04-17T15:37:03+00:00,232e432a-cef1-4654-8850-3c80244c1a0c,18f54b23-534b-4489-abeb-6a17564a168b,205153,Homo sapiens,abdomen|adrenal gland|cervical lymph node|chest|liver|lymph node|neck,neuroblastoma,10x 3' v3,nucleus,Schwann cell,Schwann cell|fibroblast|neuroblast (sensu Vertebrata),https://datasets.cellxgene.cziscience.com/18f54b23-534b-4489-abeb-6a17564a168b.h5ad,https://cellxgene.cziscience.com/collections/cee845e3-ec04-4781-9e2a-28734bb4f7ba
dfc09a93-bce0-4c77-893d-e153d1b7f9fa,Charting human development using a multi-endodermal organ atlas and organoid models,10.1016/j.cell.2021.04.028,2023-04-10T18:44:15+00:00,ee195b7d-184d-4dfa-9b1c-51a7e601ac11,1f896487-282d-4303-a948-3cbdd1b721b0,5200,Homo sapiens,duodenum,normal,10x 3' v2,cell,enteroendocrine cell,B cell|M cell of gut|enterocyte|enteroendocrine cell|intestine goblet cell|mature NK T cell|mesenchymal cell|myeloid leukocyte|precursor cell|stem cell,https://datasets.cellxgene.cziscience.com/1f896487-282d-4303-a948-3cbdd1b721b0.h5ad,https://cellxgene.cziscience.com/collections/dfc09a93-bce0-4c77-893d-e153d1b7f9fa
dfc09a93-bce0-4c77-893d-e153d1b7f9fa,Charting human development using a multi-endodermal organ atlas and organoid models,10.1016/j.cell.2021.04.028,2023-04-10T18:44:15+00:00,9968be68-ab65-4a38-9e1a-c9b6abece194,00b80c9b-8dbd-45c1-8347-51fbe8bd150e,155232,Homo sapiens,body of stomach|colon|duodenum|epithelium of trachea|esophagus|ileum|jejunum|liver|lung|pyloric antrum|small intestine|stomach,normal,10x 3' v2|10x 3' v3,cell,enteroendocrine cell|glial cell|peripheral nervous system neuron,B cell|basal cell|chondrocyte|ciliated epithelial cell|endothelial cell|enteroendocrine cell|epithelial cell|epithelial cell of lung|erythroblast|glial cell|hepatocyte|intestinal epithelial cell|intestine goblet cell|mature NK T cell|mesenchymal cell|mesothelial cell|myeloid leukocyte|pericyte|peripheral nervous system neuron|unknown,https://datasets.cellxgene.cziscience.com/00b80c9b-8dbd-45c1-8347-51fbe8bd150e.h5ad,https://cellxgene.cziscience.com/collections/dfc09a93-bce0-4c77-893d-e153d1b7f9fa
a18474f4-ff1e-4864-af69-270b956cee5b,Single-cell RNA sequencing unifies developmental programs of Esophageal and Gastric Intestinal Metaplasia,10.1158/2159-8290.cd-22-0824,2023-03-15T22:01:21+00:00,e5233a94-9e43-418c-8209-6f1400c31530,1ec71067-b1e4-45dc-8c94-5c0c65b4af0f,146583,Homo sapiens,body of stomach|cardia of stomach|colon|duodenum|esophagogastric junction|ileum|lower esophagus|rectum|submucosal esophageal gland,Barrett esophagus|gastric intestinal metaplasia|gastritis|normal,10x 3' v2|10x 3' v3,cell,P/D1 enteroendocrine cell|enteroendocrine cell|type G enteroendocrine cell,"CD4-positive helper T cell|IgA plasma cell|IgG plasma cell|P/D1 enteroendocrine cell|activated CD8-positive, alpha-beta T cell|capillary endothelial cell|dendritic cell|endothelial cell of artery|enterocyte|enteroendocrine cell|epithelial cell of esophagus|erythrocyte|fibroblast|foveolar cell of stomach|gamma-delta T cell|glandular cell of esophagus|intestine goblet cell|macrophage|mast cell|memory B cell|memory T cell|monocyte|mucous neck cell of gastric gland|natural T-regulatory cell|natural killer cell|parietal cell|peptic cell|stem cell|type G enteroendocrine cell|unknown|vein endothelial cell",https://datasets.cellxgene.cziscience.com/1ec71067-b1e4-45dc-8c94-5c0c65b4af0f.h5ad,https://cellxgene.cziscience.com/collections/a18474f4-ff1e-4864-af69-270b956cee5b
a18474f4-ff1e-4864-af69-270b956cee5b,Single-cell RNA sequencing unifies developmental programs of Esophageal and Gastric Intestinal Metaplasia,10.1158/2159-8290.cd-22-0824,2023-03-15T22:01:21+00:00,7bb64315-9e5a-41b9-9235-59acf9642a3e,3b5ba887-80df-43db-8486-3fc03027a15e,293823,Homo sapiens,body of stomach|cardia of stomach|colon|duodenum|esophagogastric junction|ileum|lower esophagus|rectum|submucosal esophageal gland,Barrett esophagus|gastric cancer|gastric intestinal metaplasia|gastritis|normal,10x 3' v2|10x 3' v3|10x 5' v1,cell,P/D1 enteroendocrine cell|enteroendocrine cell|type G enteroendocrine cell,"CD4-positive helper T cell|IgA plasma cell|IgG plasma cell|P/D1 enteroendocrine cell|activated CD8-positive, alpha-beta T cell|capillary endothelial cell|dendritic cell|endothelial cell of artery|enterocyte|enteroendocrine cell|epithelial cell of esophagus|erythrocyte|fibroblast|foveolar cell of stomach|gamma-delta T cell|glandular cell of esophagus|intestine goblet cell|macrophage|mast cell|memory B cell|memory T cell|monocyte|mucous neck cell of gastric gland|natural T-regulatory cell|natural killer cell|parietal cell|peptic cell|stem cell|type G enteroendocrine cell|unknown|vein endothelial cell",https://datasets.cellxgene.cziscience.com/3b5ba887-80df-43db-8486-3fc03027a15e.h5ad,https://cellxgene.cziscience.com/collections/a18474f4-ff1e-4864-af69-270b956cee5b
a18474f4-ff1e-4864-af69-270b956cee5b,Single-cell RNA sequencing unifies developmental programs of Esophageal and Gastric Intestinal Metaplasia,10.1158/2159-8290.cd-22-0824,2023-03-15T22:01:21+00:00,773b9b2e-70c8-40be-8cbb-e7b5abab360d,5a59e32e-1e37-47ef-ad49-c6fb8637d729,79522,Homo sapiens,body of stomach|cardia of stomach|colon|duodenum|esophagogastric junction|ileum|lower esophagus|rectum,Barrett esophagus|gastric intestinal metaplasia|gastritis|normal,10x 3' v2|10x 3' v3,cell,P/D1 enteroendocrine cell|enteroendocrine cell|type G enteroendocrine cell,P/D1 enteroendocrine cell|enterocyte|enteroendocrine cell|foveolar cell of stomach|intestine goblet cell|mucous neck cell of gastric gland|parietal cell|peptic cell|stem cell|type G enteroendocrine cell,https://datasets.cellxgene.cziscience.com/5a59e32e-1e37-47ef-ad49-c6fb8637d729.h5ad,https://cellxgene.cziscience.com/collections/a18474f4-ff1e-4864-af69-270b956cee5b
2d40e6a7-f2fd-49ba-9db9-6b97e4c6dad5,Human skeletal muscle ageing atlas,10.1038/s43587-024-00613-3,2024-06-12T15:30:12+00:00,bedee313-cbf4-44a5-a0cd-2ca5bb2068dc,7085b988-463e-4183-b33d-838e1f6ad739,96529,Mus musculus,hindlimb muscle,normal,10x 3' v2,cell|nucleus,myelinating Schwann cell|non-myelinating Schwann cell,B cell|adipocyte|capillary endothelial cell|endothelial cell of artery|endothelial cell of lymphatic vessel|erythrocyte|extrafusal muscle fiber|fibroblast|macrophage|monocyte|muscle cell|myelinating Schwann cell|neutrophil|non-myelinating Schwann cell|pericyte|skeletal muscle satellite stem cell|smooth muscle cell|tendon cell|type I muscle cell|type II muscle cell|type IIa muscle cell|type IIb muscle cell|vein endothelial cell,https://datasets.cellxgene.cziscience.com/7085b988-463e-4183-b33d-838e1f6ad739.h5ad,https://cellxgene.cziscience.com/collections/2d40e6a7-f2fd-49ba-9db9-6b97e4c6dad5
2d40e6a7-f2fd-49ba-9db9-6b97e4c6dad5,Human skeletal muscle ageing atlas,10.1038/s43587-024-00613-3,2024-06-12T15:30:12+00:00,b3c9904b-2ffd-4038-8620-ee1c5b072e9c,5fd93c55-8047-48fb-905c-6ef2f7767483,183161,Homo sapiens,intercostal muscle,normal,10x 3' v2|10x 3' v3,cell|nucleus,myelinating Schwann cell|non-myelinating Schwann cell|perineurial cell,"B cell|CD14-low, CD16-positive monocyte|CD14-positive, CD16-low monocyte|CD16-negative, CD56-bright natural killer cell, human|CD16-positive, CD56-dim natural killer cell, human|CD4-positive, CD25-positive, alpha-beta regulatory T cell|CD4-positive, alpha-beta T cell|CD8-positive, alpha-beta T cell|T cell|adipocyte|blood vessel endothelial cell|capillary endothelial cell|conventional dendritic cell|endothelial cell of arteriole|endothelial cell of artery|endothelial cell of lymphatic vessel|eosinophil|erythrocyte|fibroblast|fibroblast of the aortic adventitia|immature neutrophil|macrophage|mast cell|mature neutrophil|memory B cell|mesothelial cell|mural cell|muscle cell|myelinating Schwann cell|naive B cell|naive T cell|natural killer cell|non-myelinating Schwann cell|pericyte|perineurial cell|plasma cell|plasmacytoid dendritic cell|skeletal muscle satellite stem cell|smooth muscle cell|tendon cell|type I muscle cell|type II muscle cell|unknown|vein endothelial cell",https://datasets.cellxgene.cziscience.com/5fd93c55-8047-48fb-905c-6ef2f7767483.h5ad,https://cellxgene.cziscience.com/collections/2d40e6a7-f2fd-49ba-9db9-6b97e4c6dad5
2d40e6a7-f2fd-49ba-9db9-6b97e4c6dad5,Human skeletal muscle ageing atlas,10.1038/s43587-024-00613-3,2024-06-12T15:30:12+00:00,1851b6ab-2386-40a1-8c2a-b7cd895b889e,e3839dff-d480-4b2d-83c0-fc54ec40b9e3,20611,Homo sapiens,intercostal muscle,normal,10x 3' v2|10x 3' v3,cell,myelinating Schwann cell|non-myelinating Schwann cell|perineurial cell,fibroblast|fibroblast of the aortic adventitia|myelinating Schwann cell|non-myelinating Schwann cell|perineurial cell|tendon cell,https://datasets.cellxgene.cziscience.com/e3839dff-d480-4b2d-83c0-fc54ec40b9e3.h5ad,https://cellxgene.cziscience.com/collections/2d40e6a7-f2fd-49ba-9db9-6b97e4c6dad5
4f30b962-d49b-4624-a233-64f048cf8632,A Unique Cellular Organization of Human Distal Airways and Its Disarray in Chronic Obstructive Pulmonary Disease,10.1164/rccm.202207-1384OC,2025-01-08T22:11:38+00:00,b61a921b-7fa3-4b42-b455-aaaf32447920,a8e4f394-d141-4755-9a35-790c734d1dab,115788,Homo sapiens,bronchus|segmental bronchus|terminal bronchus,chronic obstructive pulmonary disease|normal,10x 3' v2|10x 3' v3,cell,Schwann cell|pulmonary neuroendocrine cell,"B cell|CD4-positive, alpha-beta T cell|CD8-positive, alpha-beta T cell|M2 macrophage|Schwann cell|T cell|blood vessel smooth muscle cell|bronchiolar smooth muscle cell|bronchus fibroblast of lung|chondrocyte|conventional dendritic cell|deuterosomal cell|endothelial cell of artery|endothelial cell of lymphatic vessel|fibroblast|fibroblast of lung|lung microvascular endothelial cell|lung resident memory CD8-positive, alpha-beta T cell|macrophage|mast cell|mature NK T cell|monocyte|mucus secreting cell of bronchus submucosal gland|multiciliated columnar cell of tracheobronchial tree|myoepithelial cell of bronchus submucosal gland|natural killer cell|neutrophil|pericyte|plasma cell|plasmacytoid dendritic cell|pulmonary alveolar type 1 cell|pulmonary alveolar type 2 cell|pulmonary capillary endothelial cell|pulmonary ionocyte|pulmonary neuroendocrine cell|respiratory basal cell|respiratory tract goblet cell|respiratory tract suprabasal cell|serous cell of epithelium of lobular bronchiole|serous secreting cell of bronchus submucosal gland|tracheobronchial serous cell|unknown|vascular associated smooth muscle cell|vein endothelial cell of respiratory system",https://datasets.cellxgene.cziscience.com/a8e4f394-d141-4755-9a35-790c734d1dab.h5ad,https://cellxgene.cziscience.com/collections/4f30b962-d49b-4624-a233-64f048cf8632
a3ffde6c-7ad2-498a-903c-d58e732f7470,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,10.1126/science.abl4290,2022-06-13T15:09:44+00:00,4ed927e9-c099-49af-b8ce-a2652d069333,9130af6d-b035-4c2c-868a-ef9a572270be,209126,Homo sapiens,anterior wall of left ventricle|breast|esophagus muscularis mucosa|gastrocnemius|lingula of left lung|mucosa|prostate gland|skin of leg,normal,10x 3' v2,nucleus,Schwann cell|neuroendocrine cell|neuron,B cell|Schwann cell|T cell|adipocyte|alveolar macrophage|basal cell|basal cell of epidermis|basal epithelial cell of prostatic duct|basal epithelial cell of tracheobronchial tree|basal-myoepithelial cell of mammary gland|bronchial epithelial cell|cardiac endothelial cell|cardiac muscle cell|contractile cell|dendritic cell|elicited macrophage|endothelial cell of lymphatic vessel|endothelial cell of vascular tree|enteric smooth muscle cell|epidermal Langerhans cell|epidermal cell|epithelial cell of prostate|epithelial cell of sweat gland|fast muscle cell|fibroblast|fibroblast of breast|fibroblast of cardiac tissue|glandular secretory epithelial cell|interstitial cell of Cajal|keratinocyte|luminal cell of prostate epithelium|luminal epithelial cell of mammary gland|macrophage|mast cell|mature NK T cell|melanocyte of skin|myeloid dendritic cell|neuroendocrine cell|neuron|neutrophil|professional antigen presenting cell|pulmonary alveolar epithelial cell|respiratory basal cell|sebaceous gland cell|skeletal muscle fiber|skeletal muscle fibroblast|skeletal muscle satellite cell|skin fibroblast|slow muscle cell|smooth muscle cell|smooth muscle cell of prostate|squamous epithelial cell|subcutaneous adipocyte,https://datasets.cellxgene.cziscience.com/9130af6d-b035-4c2c-868a-ef9a572270be.h5ad,https://cellxgene.cziscience.com/collections/a3ffde6c-7ad2-498a-903c-d58e732f7470
